browser,city,datetime,ip,method,module
ie,东莞县,2019-05-24 22:45:46,197.154.176.98,get,个人信息
chrome,华市,2019-05-26 08:53:52,192.88.127.141,option,主页
safari,天津市,2019-05-26 11:28:20,192.141.156.158,delete,任务详情
ie,潜江县,2019-05-26 19:39:21,192.0.1.59,put,主页
chrome,宜都市,2019-05-25 21:55:29,192.52.192.218,get,个人信息
safari,天津市,2019-05-21 07:12:56,192.31.204.69,delete,个人信息
ie,玉英县,2019-05-28 16:26:42,199.190.135.236,option,项目列表
ie,利县,2019-05-20 02:19:54,169.230.50.203,option,主页
safari,华县,2019-05-20 08:39:37,175.83.83.87,put,个人信息
safari,建军县,2019-05-24 21:01:27,192.174.87.217,post,任务列表
chrome,北京县,2019-05-20 02:45:40,169.253.193.81,put,项目详情
ie,南京市,2019-05-24 18:20:11,193.217.128.227,delete,项目详情
chrome,龙县,2019-05-20 13:33:48,192.52.252.250,put,主页
firefox,潜江县,2019-05-27 13:59:21,192.0.53.46,option,任务详情
firefox,倩市,2019-05-21 08:10:59,192.52.198.1,option,个人信息
ie,东莞县,2019-05-29 10:48:14,192.88.104.231,get,任务列表
firefox,南京市,2019-05-25 14:50:41,197.154.176.98,put,个人信息
chrome,东莞县,2019-05-23 23:57:42,192.88.156.255,get,任务列表
ie,龙县,2019-05-26 23:11:59,192.141.156.158,option,个人信息
ie,龙县,2019-05-26 00:05:02,203.98.157.202,option,主页
firefox,东莞县,2019-05-21 19:15:31,198.51.101.164,option,项目列表
safari,龙县,2019-05-27 01:13:44,192.88.104.231,option,项目详情
safari,东莞县,2019-05-19 21:37:37,57.126.171.51,get,任务详情
safari,华市,2019-05-23 07:07:37,192.52.152.30,delete,任务详情
safari,伟县,2019-05-26 16:46:32,198.51.101.164,option,任务列表
chrome,天津市,2019-05-24 15:16:56,198.17.139.74,option,项目详情
firefox,宜都市,2019-05-25 06:01:52,175.83.83.87,put,任务列表
firefox,建军县,2019-05-21 05:04:36,192.52.192.218,put,个人信息
chrome,华市,2019-05-23 07:39:45,169.192.168.56,put,项目列表
firefox,想县,2019-05-26 12:33:47,192.172.74.3,put,任务列表
firefox,伟县,2019-05-25 23:25:51,192.0.3.183,put,任务详情
ie,想县,2019-05-26 18:07:12,203.0.84.137,put,个人信息
safari,乌鲁木齐县,2019-05-24 04:02:04,192.197.89.19,delete,个人信息
chrome,东莞县,2019-05-28 03:37:16,192.88.66.73,get,项目列表
safari,伟县,2019-05-24 17:05:06,203.6.167.148,post,任务列表
ie,潜江县,2019-05-26 09:21:13,192.141.156.158,post,项目列表
firefox,天津市,2019-05-26 03:08:10,192.175.58.238,delete,任务列表
safari,华市,2019-05-25 00:51:36,57.126.171.51,option,任务列表
firefox,南京市,2019-05-25 16:23:05,192.88.66.73,delete,主页
ie,天津市,2019-05-25 15:57:28,192.175.38.219,put,主页
firefox,玉英县,2019-05-29 15:49:48,198.51.101.90,post,项目详情
firefox,想县,2019-05-27 12:37:42,192.31.197.204,put,项目详情
ie,利县,2019-05-26 18:52:18,192.6.65.180,put,任务详情
chrome,倩市,2019-05-21 21:44:17,198.51.101.164,delete,主页
firefox,乌鲁木齐县,2019-05-28 15:29:14,203.98.157.202,get,任务列表
ie,东莞县,2019-05-25 21:20:19,192.31.178.28,delete,项目列表
ie,龙县,2019-05-25 10:20:26,192.31.197.204,put,任务详情
ie,龙县,2019-05-25 01:28:43,192.93.129.42,delete,个人信息
safari,天津市,2019-05-22 19:24:35,192.0.10.129,get,任务详情
safari,倩市,2019-05-27 01:45:58,198.51.108.180,put,项目详情
ie,宜都市,2019-05-21 21:16:31,192.31.204.69,put,个人信息
safari,东莞县,2019-05-28 00:32:08,169.242.249.63,get,任务详情
ie,刚市,2019-05-28 16:33:16,192.6.65.180,delete,个人信息
firefox,东莞县,2019-05-22 20:43:20,203.6.167.148,post,任务列表
safari,倩市,2019-05-20 18:05:37,192.175.58.238,option,任务列表
chrome,颖市,2019-05-19 22:50:03,192.1.229.163,option,主页
chrome,宜都市,2019-05-28 08:02:29,192.88.66.73,put,任务列表
ie,刚市,2019-05-22 13:55:21,203.0.84.137,delete,主页
firefox,华县,2019-05-28 00:43:51,192.0.53.46,get,主页
chrome,建军县,2019-05-28 01:55:40,175.83.83.87,post,项目列表
firefox,华市,2019-05-20 23:05:32,198.51.208.103,option,主页
ie,乌鲁木齐县,2019-05-21 02:02:29,192.1.229.163,post,项目列表
firefox,乌鲁木齐县,2019-05-24 17:29:39,203.98.157.202,post,主页
firefox,北京县,2019-05-27 14:08:02,192.174.87.217,delete,主页
ie,华县,2019-05-20 22:55:40,192.91.20.221,delete,项目列表
chrome,龙县,2019-05-29 12:12:26,192.31.211.99,option,项目列表
firefox,倩市,2019-05-25 08:23:26,198.51.108.180,option,项目详情
firefox,宜都市,2019-05-22 03:51:31,192.31.204.69,put,任务详情
firefox,巢湖县,2019-05-28 21:46:47,169.192.168.56,put,任务列表
firefox,玉英县,2019-05-29 06:55:13,203.98.157.202,put,任务列表
ie,玉英县,2019-05-23 15:35:09,192.0.10.129,put,任务列表
chrome,天津市,2019-05-28 06:53:52,192.93.129.42,delete,个人信息
safari,想县,2019-05-26 15:40:02,193.217.128.227,option,主页
firefox,龙县,2019-05-26 18:31:25,192.56.204.58,get,个人信息
safari,汕尾县,2019-05-26 08:09:27,192.52.192.218,post,项目详情
ie,东莞县,2019-05-29 08:40:56,212.5.96.172,delete,任务列表
firefox,乌鲁木齐县,2019-05-29 00:51:04,192.52.152.30,get,项目详情
safari,乌鲁木齐县,2019-05-26 02:45:07,198.17.139.74,get,任务详情
ie,天津市,2019-05-21 20:09:45,192.141.156.158,option,项目详情
chrome,乌鲁木齐县,2019-05-20 18:51:53,192.0.3.183,get,任务详情
ie,利县,2019-05-24 18:31:09,192.88.66.73,delete,项目列表
safari,东莞县,2019-05-28 18:38:56,192.174.91.31,put,任务列表
firefox,华县,2019-05-27 03:54:08,192.1.229.163,put,主页
firefox,建军县,2019-05-29 14:38:03,216.111.3.86,put,项目详情
ie,东莞县,2019-05-21 14:01:29,192.0.3.183,option,任务详情
safari,建军县,2019-05-29 19:49:03,193.217.128.227,put,主页
firefox,龙县,2019-05-22 14:09:47,203.0.76.165,option,项目列表
firefox,利县,2019-05-22 22:53:04,203.23.202.51,delete,任务列表
firefox,北京县,2019-05-28 22:29:13,192.52.198.1,option,项目详情
ie,龙县,2019-05-23 11:05:25,192.49.28.87,option,个人信息
chrome,华县,2019-05-26 09:29:31,192.0.11.58,post,任务详情
firefox,倩市,2019-05-21 17:56:03,192.0.1.59,get,任务列表
safari,建军县,2019-05-27 15:55:36,203.23.202.51,put,任务详情
ie,汕尾县,2019-05-27 14:21:08,202.112.176.9,post,个人信息
safari,刚市,2019-05-29 12:22:58,192.174.91.31,put,主页
firefox,华市,2019-05-23 17:18:09,192.0.3.183,put,任务列表
ie,龙县,2019-05-26 06:05:27,198.51.98.171,post,主页
ie,华县,2019-05-20 20:46:19,192.6.65.180,get,个人信息
safari,巢湖县,2019-05-20 06:58:14,198.51.208.103,delete,任务列表
chrome,乌鲁木齐县,2019-05-21 13:36:02,192.3.52.74,option,项目详情
chrome,刚市,2019-05-27 01:05:53,197.106.201.98,get,任务详情
chrome,颖市,2019-05-24 23:45:40,192.31.178.28,delete,项目详情
firefox,宜都市,2019-05-27 02:02:59,198.50.54.119,delete,项目列表
ie,倩市,2019-05-24 10:39:26,199.190.135.236,delete,主页
firefox,华市,2019-05-23 10:02:58,198.51.101.164,get,个人信息
chrome,刚市,2019-05-23 23:11:20,192.53.2.210,delete,主页
safari,玉英县,2019-05-26 03:20:16,192.88.104.231,put,任务详情
chrome,巢湖县,2019-05-21 14:52:32,192.0.1.59,option,任务详情
ie,乌鲁木齐县,2019-05-20 01:14:49,192.31.204.69,put,任务列表
safari,南京市,2019-05-21 06:52:31,192.91.130.219,put,主页
safari,倩市,2019-05-20 07:12:11,169.242.249.63,delete,项目列表
chrome,想县,2019-05-21 13:24:06,198.51.108.180,delete,任务列表
ie,南京市,2019-05-21 08:51:38,203.23.202.51,delete,任务列表
firefox,巢湖县,2019-05-23 17:02:43,55.128.250.95,put,个人信息
ie,伟县,2019-05-25 06:26:44,192.1.229.163,put,项目列表
safari,华县,2019-05-20 13:14:50,216.111.3.86,delete,任务详情
safari,宜都市,2019-05-22 02:21:36,192.57.46.44,option,任务列表
firefox,华市,2019-05-26 06:21:19,192.167.183.73,option,任务列表
ie,建军县,2019-05-23 07:38:23,198.51.98.171,option,项目详情
ie,伟县,2019-05-20 22:11:46,57.126.171.51,put,项目列表
ie,汕尾县,2019-05-21 00:04:18,192.52.198.1,post,主页
ie,东莞县,2019-05-20 18:43:58,192.52.143.138,put,项目详情
ie,龙县,2019-05-23 02:58:08,192.141.156.158,option,项目列表
safari,乌鲁木齐县,2019-05-24 04:52:35,169.201.129.49,delete,任务列表
firefox,汕尾县,2019-05-22 12:32:34,192.52.143.214,post,个人信息
chrome,颖市,2019-05-20 15:57:59,198.51.108.180,option,任务详情
chrome,玉英县,2019-05-25 04:14:20,192.31.197.204,delete,项目详情
safari,北京县,2019-05-20 07:46:42,192.52.198.1,delete,个人信息
ie,巢湖县,2019-05-28 13:04:36,192.175.169.242,post,任务详情
ie,华县,2019-05-21 00:12:05,192.197.89.19,delete,任务详情
ie,玉英县,2019-05-27 11:28:09,192.53.2.210,delete,项目列表
safari,北京县,2019-05-27 04:23:32,192.52.252.250,get,任务列表
chrome,想县,2019-05-20 23:42:47,192.88.96.161,delete,个人信息
safari,巢湖县,2019-05-25 07:16:37,192.175.75.191,post,主页
firefox,刚市,2019-05-25 19:43:08,192.0.11.58,put,个人信息
chrome,伟县,2019-05-27 08:56:30,169.201.129.49,delete,个人信息
firefox,东莞县,2019-05-27 14:36:07,192.53.2.210,put,项目列表
ie,乌鲁木齐县,2019-05-20 11:20:50,192.167.94.147,get,任务列表
chrome,潜江县,2019-05-27 04:39:20,192.54.169.39,post,个人信息
safari,巢湖县,2019-05-21 15:56:00,203.98.157.202,delete,主页
ie,巢湖县,2019-05-24 03:29:08,192.52.143.214,get,任务详情
safari,利县,2019-05-26 00:58:18,192.197.89.19,put,任务列表
firefox,华县,2019-05-23 12:09:28,4.254.229.140,put,项目列表
ie,汕尾县,2019-05-20 08:01:01,7.216.233.147,put,项目列表
safari,刚市,2019-05-23 15:51:37,192.88.156.255,delete,项目详情
firefox,天津市,2019-05-29 16:50:04,192.175.13.165,post,主页
chrome,南京市,2019-05-23 13:22:20,169.201.129.49,put,任务详情
safari,建军县,2019-05-24 04:12:52,198.51.101.90,get,项目列表
firefox,天津市,2019-05-27 02:44:52,192.88.166.197,post,项目列表
chrome,倩市,2019-05-23 07:08:20,169.242.249.63,get,项目列表
chrome,北京县,2019-05-24 18:21:49,175.83.83.87,get,个人信息
firefox,宜都市,2019-05-26 22:22:01,198.50.54.119,put,主页
chrome,汕尾县,2019-05-25 05:34:28,169.192.168.56,put,任务列表
firefox,乌鲁木齐县,2019-05-24 14:47:35,192.52.172.81,put,任务列表
safari,宜都市,2019-05-26 04:42:50,203.0.59.155,option,任务详情
safari,南京市,2019-05-23 02:50:54,192.91.20.221,get,任务详情
safari,龙县,2019-05-25 20:30:44,192.31.216.190,put,项目列表
safari,汕尾县,2019-05-24 07:00:44,198.51.232.199,delete,个人信息
firefox,建军县,2019-05-23 23:33:29,192.49.28.87,put,任务列表
ie,华市,2019-05-20 14:30:12,192.52.143.214,get,主页
safari,乌鲁木齐县,2019-05-24 21:48:36,192.0.53.46,delete,项目详情
firefox,利县,2019-05-27 00:27:40,192.31.204.69,get,个人信息
ie,刚市,2019-05-23 22:14:33,203.0.112.147,delete,任务详情
safari,刚市,2019-05-22 04:18:37,192.141.156.158,get,项目列表
chrome,汕尾县,2019-05-21 06:40:14,203.0.59.155,put,任务详情
chrome,东莞县,2019-05-26 16:25:15,192.0.86.164,post,项目列表
firefox,乌鲁木齐县,2019-05-23 04:05:11,192.56.204.58,get,项目详情
ie,华县,2019-05-26 10:10:28,169.242.249.63,get,任务详情
safari,巢湖县,2019-05-28 21:40:43,192.31.216.190,delete,主页
chrome,颖市,2019-05-29 14:57:20,192.52.172.81,post,个人信息
chrome,利县,2019-05-26 05:49:00,192.91.130.219,option,任务详情
chrome,玉英县,2019-05-27 01:36:07,192.88.104.231,get,主页
ie,想县,2019-05-26 06:01:53,192.83.9.215,delete,主页
safari,玉英县,2019-05-24 04:22:40,192.54.169.39,option,主页
safari,想县,2019-05-26 17:49:43,7.216.233.147,option,任务详情
firefox,天津市,2019-05-20 17:56:29,192.83.9.215,post,项目列表
ie,华市,2019-05-20 20:55:01,192.94.13.134,delete,项目列表
firefox,龙县,2019-05-28 09:18:51,57.126.171.51,get,任务详情
chrome,东莞县,2019-05-23 22:09:54,192.52.198.1,get,项目列表
ie,东莞县,2019-05-21 13:23:26,192.88.156.255,put,项目详情
safari,南京市,2019-05-23 05:43:27,169.169.36.164,option,项目详情
ie,伟县,2019-05-26 06:07:31,192.168.121.59,put,个人信息
safari,南京市,2019-05-23 22:08:55,192.175.75.191,delete,主页
safari,北京县,2019-05-25 21:30:21,198.51.101.90,option,项目列表
ie,玉英县,2019-05-25 08:19:29,192.52.201.75,delete,个人信息
safari,伟县,2019-05-20 03:57:18,198.50.60.244,get,项目详情
safari,伟县,2019-05-20 04:01:28,198.50.75.135,delete,任务详情
ie,华县,2019-05-29 20:57:32,192.175.75.191,get,项目列表
safari,巢湖县,2019-05-24 07:11:26,169.255.140.124,get,项目列表
ie,东莞县,2019-05-20 03:44:38,192.52.199.237,option,任务详情
ie,巢湖县,2019-05-24 15:00:40,203.0.76.165,delete,项目列表
firefox,利县,2019-05-25 06:46:09,192.49.28.87,get,任务详情
firefox,潜江县,2019-05-28 11:24:59,57.126.171.51,put,任务详情
firefox,伟县,2019-05-22 13:56:36,1.228.115.113,post,任务详情
chrome,华县,2019-05-21 05:26:21,203.0.59.155,option,主页
chrome,刚市,2019-05-24 01:55:21,169.192.168.56,post,个人信息
safari,汕尾县,2019-05-21 16:24:18,169.242.249.63,option,主页
chrome,玉英县,2019-05-27 15:55:44,55.128.250.95,get,主页
safari,华县,2019-05-23 00:25:41,192.88.57.235,delete,项目列表
ie,刚市,2019-05-22 11:22:42,192.52.192.137,put,主页
chrome,伟县,2019-05-24 13:46:52,198.51.101.164,get,个人信息
chrome,刚市,2019-05-23 07:01:30,197.154.176.98,post,主页
ie,乌鲁木齐县,2019-05-28 11:00:39,192.52.172.81,option,任务详情
ie,潜江县,2019-05-19 22:26:58,192.175.58.238,option,任务详情
firefox,巢湖县,2019-05-27 13:32:49,192.174.91.31,delete,项目详情
chrome,龙县,2019-05-24 14:30:57,192.31.178.28,put,主页
ie,建军县,2019-05-27 20:36:21,169.255.140.124,post,主页
chrome,潜江县,2019-05-20 19:53:19,192.94.13.134,delete,项目详情
ie,潜江县,2019-05-27 20:39:39,192.172.74.3,put,项目列表
ie,东莞县,2019-05-20 17:46:50,192.175.13.165,delete,项目详情
firefox,想县,2019-05-20 13:39:57,203.0.76.165,option,主页
firefox,玉英县,2019-05-27 20:06:31,192.91.20.221,delete,个人信息
safari,倩市,2019-05-24 23:12:14,212.5.96.172,put,任务列表
safari,颖市,2019-05-27 23:18:24,192.83.9.215,delete,任务列表
ie,巢湖县,2019-05-27 17:57:13,192.174.91.31,get,项目列表
safari,南京市,2019-05-25 00:25:36,192.52.192.137,get,项目列表
chrome,北京县,2019-05-23 16:25:16,203.98.157.202,get,项目列表
firefox,刚市,2019-05-22 08:50:28,192.175.169.242,post,主页
safari,宜都市,2019-05-25 08:22:16,200.238.69.190,put,项目详情
firefox,龙县,2019-05-23 08:34:58,200.238.69.190,option,主页
safari,想县,2019-05-28 05:49:25,198.50.54.119,option,主页
safari,颖市,2019-05-25 07:19:56,192.53.2.210,get,项目详情
safari,乌鲁木齐县,2019-05-20 14:17:45,192.197.89.19,put,主页
safari,刚市,2019-05-23 03:32:08,192.88.127.141,get,任务详情
safari,颖市,2019-05-29 20:51:56,169.242.249.63,delete,项目详情
chrome,宜都市,2019-05-29 17:10:21,169.255.140.124,option,任务详情
chrome,龙县,2019-05-26 14:32:07,198.51.208.103,put,项目列表
ie,乌鲁木齐县,2019-05-28 14:37:04,169.201.129.49,delete,任务列表
chrome,华县,2019-05-20 18:23:38,7.216.233.147,post,任务详情
ie,建军县,2019-05-28 22:48:47,192.197.89.19,delete,任务详情
chrome,玉英县,2019-05-21 20:07:13,192.175.169.242,post,个人信息
ie,想县,2019-05-29 18:03:53,198.51.232.199,option,个人信息
chrome,东莞县,2019-05-28 15:25:13,216.111.3.86,post,任务列表
chrome,玉英县,2019-05-28 16:06:36,175.83.83.87,delete,任务列表
chrome,华县,2019-05-21 09:06:58,193.217.128.227,post,项目详情
ie,玉英县,2019-05-20 09:51:16,192.52.192.137,delete,项目详情
chrome,天津市,2019-05-26 17:48:52,203.0.59.155,put,项目列表
firefox,利县,2019-05-28 13:12:39,198.50.60.244,put,项目列表
ie,华县,2019-05-29 18:31:30,192.54.169.39,option,项目详情
safari,刚市,2019-05-27 13:33:08,192.52.192.218,delete,主页
ie,华县,2019-05-25 21:14:30,198.17.139.74,option,项目列表
safari,乌鲁木齐县,2019-05-20 04:20:11,192.0.10.129,get,任务详情
firefox,汕尾县,2019-05-29 12:59:53,55.128.250.95,post,主页
firefox,建军县,2019-05-28 14:38:19,169.242.249.63,get,项目详情
safari,乌鲁木齐县,2019-05-23 17:03:07,203.6.167.148,get,个人信息
firefox,玉英县,2019-05-25 05:55:43,202.112.176.9,post,项目列表
firefox,乌鲁木齐县,2019-05-27 03:57:26,192.168.121.59,get,项目详情
safari,北京县,2019-05-20 10:22:04,192.88.104.231,get,主页
chrome,宜都市,2019-05-29 14:53:02,175.83.83.87,get,项目详情
ie,宜都市,2019-05-24 07:22:29,192.88.156.255,get,项目列表
ie,北京县,2019-05-28 00:04:57,203.6.167.148,get,项目详情
firefox,东莞县,2019-05-28 22:59:00,192.31.204.69,option,任务列表
chrome,东莞县,2019-05-19 23:05:10,198.51.108.180,get,主页
safari,东莞县,2019-05-21 03:52:32,203.0.84.137,get,任务详情
safari,潜江县,2019-05-21 10:58:39,169.242.249.63,post,项目详情
firefox,潜江县,2019-05-23 17:49:00,198.51.101.164,option,任务详情
chrome,伟县,2019-05-22 15:29:43,192.141.156.158,option,任务列表
safari,乌鲁木齐县,2019-05-28 11:47:41,192.49.28.87,delete,项目详情
ie,宜都市,2019-05-28 13:51:46,192.31.216.190,put,个人信息
safari,北京县,2019-05-27 14:59:18,192.175.75.191,put,任务列表
ie,颖市,2019-05-22 10:25:18,121.106.8.72,option,主页
firefox,玉英县,2019-05-28 06:08:33,192.88.66.73,get,主页
ie,潜江县,2019-05-24 18:50:03,192.52.201.75,option,个人信息
chrome,宜都市,2019-05-27 14:14:44,192.6.65.180,get,主页
ie,北京县,2019-05-29 15:21:43,192.175.51.205,post,项目详情
safari,南京市,2019-05-20 07:51:23,57.126.171.51,put,任务详情
safari,南京市,2019-05-28 22:46:07,169.253.193.81,post,项目列表
ie,华县,2019-05-21 20:53:50,192.88.66.73,delete,主页
safari,北京县,2019-05-19 21:46:53,169.169.36.164,post,项目详情
ie,利县,2019-05-24 13:44:50,192.52.201.75,post,任务列表
ie,天津市,2019-05-28 14:25:48,197.106.201.98,put,个人信息
chrome,北京县,2019-05-23 19:50:23,169.230.50.203,delete,项目列表
chrome,华市,2019-05-24 03:49:05,169.201.129.49,put,个人信息
safari,巢湖县,2019-05-24 10:08:22,192.88.66.73,delete,个人信息
chrome,汕尾县,2019-05-25 21:09:36,198.51.108.180,put,项目列表
ie,刚市,2019-05-22 09:37:51,192.88.166.197,delete,项目详情
safari,伟县,2019-05-29 14:41:50,192.6.65.180,option,任务列表
ie,华市,2019-05-27 10:52:21,203.6.167.148,put,项目详情
chrome,颖市,2019-05-20 20:14:29,192.56.204.58,option,个人信息
firefox,华市,2019-05-26 12:38:32,169.255.215.157,delete,任务详情
safari,龙县,2019-05-23 15:02:26,192.3.52.74,option,项目列表
ie,汕尾县,2019-05-20 07:26:10,192.172.71.27,post,任务列表
safari,玉英县,2019-05-21 00:02:56,7.216.233.147,put,主页
safari,南京市,2019-05-29 02:07:59,192.88.96.161,option,项目列表
